"","word_tokens","nrc","afinn","bing","period"
"5002","federal",NA,NA,NA,"2020"
"5003","reserve","positive",NA,NA,"2020"
"5004","purchased",NA,NA,NA,"2020"
"5005","term",NA,NA,NA,"2020"
"5006","bonds","negative",NA,NA,"2020"
"5007","funded",NA,NA,NA,"2020"
"5008","sales",NA,NA,NA,"2020"
"5009","shorter",NA,NA,NA,"2020"
"5010","bonds","negative",NA,NA,"2020"
"5011","operation","fear",NA,NA,"2020"
"5012","operation","trust",NA,NA,"2020"
"5013","twist",NA,NA,"negative","2020"
"5014","operation","fear",NA,NA,"2020"
"5015","operation","trust",NA,NA,"2020"
"5016","shrank",NA,NA,NA,"2020"
"5017","duration",NA,NA,NA,"2020"
"5018","supply","positive",NA,NA,"2020"
"5019","contributing",NA,NA,NA,"2020"
"5020","compression",NA,NA,NA,"2020"
"5021","term",NA,NA,NA,"2020"
"5022","premia.conversely",NA,NA,NA,"2020"
"5023","recent",NA,NA,NA,"2020"
"5024","widening",NA,NA,NA,"2020"
"5025","term",NA,NA,NA,"2020"
"5026","premia",NA,NA,NA,"2020"
"5027","spreads",NA,NA,NA,"2020"
"5028","reflected",NA,NA,NA,"2020"
"5029","considerable","positive",NA,NA,"2020"
"5030","extent",NA,NA,NA,"2020"
"5031","relative","trust",NA,NA,"2020"
"5032","increase","positive",1,NA,"2020"
"5033","net",NA,NA,NA,"2020"
"5034","supply","positive",NA,NA,"2020"
"5035","term",NA,NA,NA,"2020"
"5036","sovereign","trust",NA,NA,"2020"
"5037","bonds","negative",NA,NA,"2020"
"5038","private",NA,NA,NA,"2020"
"5039","sector",NA,NA,NA,"2020"
"5040","treasury",NA,NA,NA,"2020"
"5041","ramped",NA,NA,NA,"2020"
"5042","debt","negative",-2,"negative","2020"
"5043","debt","sadness",-2,"negative","2020"
"5044","issuance",NA,NA,NA,"2020"
"5045","covid",NA,NA,NA,"2020"
"5046","19",NA,NA,NA,"2020"
"5047","outbreak",NA,NA,"negative","2020"
"5048","continued",NA,NA,NA,"2020"
"5049","heavy",NA,NA,NA,"2020"
"5050","purchases",NA,NA,NA,"2020"
"5051","fed",NA,NA,NA,"2020"
"5052","private",NA,NA,NA,"2020"
"5053","investors",NA,NA,NA,"2020"
"5054","absorb",NA,NA,NA,"2020"
"5055","growing",NA,1,NA,"2020"
"5056","amount",NA,NA,NA,"2020"
"5057","government","fear",NA,NA,"2020"
"5058","government","negative",NA,NA,"2020"
"5059","bond",NA,NA,NA,"2020"
"5060","supply","positive",NA,NA,"2020"
"5061","graph",NA,NA,NA,"2020"
"5062","hand",NA,NA,NA,"2020"
"5063","panel",NA,NA,NA,"2020"
"5064","red",NA,NA,NA,"2020"
"5065","bars",NA,NA,NA,"2020"
"5066","contrast",NA,NA,NA,"2020"
"5067","hefty",NA,NA,"negative","2020"
"5068","purchases",NA,NA,NA,"2020"
"5069","ecb",NA,NA,NA,"2020"
"5070","asset",NA,2,NA,"2020"
"5071","purchase",NA,NA,NA,"2020"
"5072","programmes",NA,NA,NA,"2020"
"5073","contained",NA,NA,NA,"2020"
"5074","issuance",NA,NA,NA,"2020"
"5075","german",NA,NA,NA,"2020"
"5076","government","fear",NA,NA,"2020"
"5077","government","negative",NA,NA,"2020"
"5078","reduced",NA,NA,NA,"2020"
"5079","outstanding","joy",5,"positive","2020"
"5080","outstanding","negative",5,"positive","2020"
"5081","outstanding","positive",5,"positive","2020"
"5082","stock",NA,NA,NA,"2020"
"5083","german",NA,NA,NA,"2020"
"5084","sovereign","trust",NA,NA,"2020"
"5085","bonds","negative",NA,NA,"2020"
"5086","private",NA,NA,NA,"2020"
"5087","investors",NA,NA,NA,"2020"
"5088","hand",NA,NA,NA,"2020"
"5089","panel",NA,NA,NA,"2020"
"5090","blue","sadness",NA,NA,"2020"
"5091","bars",NA,NA,NA,"2020"
"5092","euro",NA,NA,NA,"2020"
"5093","reduction",NA,NA,NA,"2020"
"5094","sovereign","trust",NA,NA,"2020"
"5095","bond",NA,NA,NA,"2020"
"5096","supply","positive",NA,NA,"2020"
"5097","june.the",NA,NA,NA,"2020"
"5098","treasury",NA,NA,NA,"2020"
"5099","lengthened",NA,NA,NA,"2020"
"5100","maturities",NA,NA,NA,"2020"
"5101","debt","negative",-2,"negative","2020"
"5102","debt","sadness",-2,"negative","2020"
"5103","issues",NA,NA,"negative","2020"
"5104","led",NA,NA,"positive","2020"
"5105","larger","disgust",NA,NA,"2020"
"5106","larger","surprise",NA,NA,"2020"
"5107","larger","trust",NA,NA,"2020"
"5108","increase","positive",1,NA,"2020"
"5109","net",NA,NA,NA,"2020"
"5110","supply","positive",NA,NA,"2020"
"5111","measured","positive",NA,NA,"2020"
"5112","measured","trust",NA,NA,"2020"
"5113","duration",NA,NA,NA,"2020"
"5114","terms",NA,NA,NA,"2020"
"5115","graph",NA,NA,NA,"2020"
"5116","hand",NA,NA,NA,"2020"
"5117","panel",NA,NA,NA,"2020"
"5118","red",NA,NA,NA,"2020"
"5119","diamonds",NA,NA,NA,"2020"
"5120","contrast",NA,NA,NA,"2020"
"5121","german",NA,NA,NA,"2020"
"5122","government","fear",NA,NA,"2020"
"5123","government","negative",NA,NA,"2020"
"5124","bond",NA,NA,NA,"2020"
"5125","net",NA,NA,NA,"2020"
"5126","duration",NA,NA,NA,"2020"
"5127","supply","positive",NA,NA,"2020"
"5128","stayed",NA,NA,NA,"2020"
"5129","stable","positive",2,"positive","2020"
"5130","stable","trust",2,"positive","2020"
"5131","hand",NA,NA,NA,"2020"
"5132","panel",NA,NA,NA,"2020"
"5133","blue","sadness",NA,NA,"2020"
"5134","diamonds",NA,NA,NA,"2020"
"5135","expectation","anticipation",NA,NA,"2020"
"5136","expectation","positive",NA,NA,"2020"
"5137","heavier",NA,NA,NA,"2020"
"5138","government","fear",NA,NA,"2020"
"5139","government","negative",NA,NA,"2020"
"5140","bond",NA,NA,NA,"2020"
"5141","supply","positive",NA,NA,"2020"
"5142","larger","disgust",NA,NA,"2020"
"5143","larger","surprise",NA,NA,"2020"
"5144","larger","trust",NA,NA,"2020"
"5145","fiscal",NA,NA,NA,"2020"
"5146","stimulus",NA,NA,NA,"2020"
"5147","administration",NA,NA,NA,"2020"
"5148","widened",NA,NA,NA,"2020"
"5149","spread",NA,NA,NA,"2020"
"5150","election",NA,NA,NA,"2020"
"5151","election",NA,NA,NA,"2020"
"5152","result","anticipation",NA,NA,"2020"
"5153","fiscal",NA,NA,NA,"2020"
"5154","package",NA,NA,NA,"2020"
"5155","initially",NA,NA,NA,"2020"
"5156","expected","anticipation",NA,NA,"2020"
"5157","yield",NA,NA,NA,"2020"
"5158","spread",NA,NA,NA,"2020"
"5159","temporary",NA,NA,NA,"2020"
"5160","compression",NA,NA,NA,"2020"
"5161","resuming",NA,NA,NA,"2020"
"5162","upward",NA,NA,NA,"2020"
"5163","views",NA,NA,NA,"2020"
"5164","expressed",NA,NA,NA,"2020"
"5165","authors",NA,NA,NA,"2020"
"5166","necessarily",NA,NA,NA,"2020"
"5167","reflect",NA,NA,NA,"2020"
"5168","views",NA,NA,NA,"2020"
"5169","bank","trust",NA,NA,"2020"
"5170","international",NA,NA,NA,"2020"
"5171","settlements",NA,NA,NA,"2020"
"5172","robustness",NA,NA,NA,"2020"
"5173","check",NA,NA,NA,"2020"
"5174","replicated",NA,NA,NA,"2020"
"5175","analysis",NA,NA,NA,"2020"
"5176","survey",NA,NA,NA,"2020"
"5177","data",NA,NA,NA,"2020"
"5178","short",NA,NA,NA,"2020"
"5179","rate",NA,NA,NA,"2020"
"5180","expectations",NA,NA,NA,"2020"
"5181","result","anticipation",NA,NA,"2020"
"5182","suggests",NA,NA,NA,"2020"
"5183","larger","disgust",NA,NA,"2020"
"5184","larger","surprise",NA,NA,"2020"
"5185","larger","trust",NA,NA,"2020"
"5186","role",NA,NA,NA,"2020"
"5187","term",NA,NA,NA,"2020"
"5188","premia",NA,NA,NA,"2020"
"5189","spread",NA,NA,NA,"2020"
"5190","expected","anticipation",NA,NA,"2020"
"5191","rate",NA,NA,NA,"2020"
"5192","spread",NA,NA,NA,"2020"
"5193","narrowed",NA,NA,NA,"2020"
"5194","q2",NA,NA,NA,"2020"
"5195","q3",NA,NA,NA,"2020"
"5196","2020",NA,NA,NA,"2020"
"5197","factors",NA,NA,NA,"2020"
"5198","affecting",NA,NA,NA,"2020"
"5199","term",NA,NA,NA,"2020"
"5200","premia",NA,NA,NA,"2020"
"5201","include","positive",NA,NA,"2020"
"5202","business",NA,NA,NA,"2020"
"5203","cycle",NA,NA,NA,"2020"
"5204","conditions",NA,NA,NA,"2020"
"5205","uncertainty",NA,NA,NA,"2020"
"5206","projected",NA,NA,NA,"2020"
"5207","path",NA,NA,NA,"2020"
"5208","short",NA,NA,NA,"2020"
"5209","rates",NA,NA,NA,"2020"
"5210","hedging",NA,NA,NA,"2020"
"5211","property",NA,NA,NA,"2020"
"5212","bonds","negative",NA,NA,"2020"
"5213","review",NA,NA,NA,"2020"
"5214","cohen",NA,NA,NA,"2020"
"5215","hördahl",NA,NA,NA,"2020"
"5216","xia",NA,NA,NA,"2020"
"5217","term",NA,NA,NA,"2020"
"5218","premia",NA,NA,NA,"2020"
"5219","models",NA,NA,NA,"2020"
"5220","stylised",NA,NA,NA,"2020"
"5221","bis",NA,NA,NA,"2020"
"5222","quarterly",NA,NA,NA,"2020"
"5223","review",NA,NA,NA,"2020"
"5224","september",NA,NA,NA,"2020"
"5225","2018",NA,NA,NA,"2020"
"5226","bernanke",NA,NA,NA,"2020"
"5227","rates",NA,NA,NA,"2020"
"5228","low",NA,NA,NA,"2020"
"5229","4",NA,NA,NA,"2020"
"5230","term",NA,NA,NA,"2020"
"5231","premiums",NA,NA,NA,"2020"
"5232","brookings",NA,NA,NA,"2020"
"5233","institution",NA,NA,NA,"2020"
"5234","blog",NA,NA,NA,"2020"
"5235","april",NA,NA,NA,"2020"
"5236","2015",NA,NA,NA,"2020"
"5237","vayanos",NA,NA,NA,"2020"
"5238","vila",NA,NA,NA,"2020"
"5239","preferred",NA,NA,NA,"2020"
"5240","habitat","positive",NA,NA,"2020"
"5241","model","positive",NA,NA,"2020"
"5242","term",NA,NA,NA,"2020"
"5243","structure","positive",NA,NA,"2020"
"5244","structure","trust",NA,NA,"2020"
"5245","rates",NA,NA,NA,"2020"
"5246","nber",NA,NA,NA,"2020"
"5247","papers",NA,NA,NA,"2020"
"5248","15487",NA,NA,NA,"2020"
"5249","november",NA,NA,NA,"2020"
"5250","2009",NA,NA,NA,"2020"
"5251","sentiment",NA,NA,NA,"2020"
"5252","eme",NA,NA,NA,"2020"
"5253","fixed","trust",NA,NA,"2020"
"5254","income","anticipation",NA,NA,"2020"
"5255","income","joy",NA,NA,"2020"
"5256","income","negative",NA,NA,"2020"
"5257","income","positive",NA,NA,"2020"
"5258","income","sadness",NA,NA,"2020"
"5259","income","trust",NA,NA,"2020"
"5260","markets",NA,NA,NA,"2020"
"5261","improved","positive",2,"positive","2020"
"5262","election",NA,NA,NA,"2020"
"5263","portfolio",NA,NA,NA,"2020"
"5264","inflows",NA,NA,NA,"2020"
"5265","funds",NA,NA,NA,"2020"
"5266","investing",NA,NA,NA,"2020"
"5267","dollar",NA,NA,NA,"2020"
"5268","denominated",NA,NA,NA,"2020"
"5269","fixed","trust",NA,NA,"2020"
"5270","income","anticipation",NA,NA,"2020"
"5271","income","joy",NA,NA,"2020"
"5272","income","negative",NA,NA,"2020"
"5273","income","positive",NA,NA,"2020"
"5274","income","sadness",NA,NA,"2020"
"5275","income","trust",NA,NA,"2020"
"5276","assets","positive",2,NA,"2020"
"5277","emes",NA,NA,NA,"2020"
"5278","china",NA,NA,NA,"2020"
"5279","continued",NA,NA,NA,"2020"
"5280","gain","anticipation",2,"positive","2020"
"5281","gain","joy",2,"positive","2020"
"5282","gain","positive",2,"positive","2020"
"5283","traction",NA,NA,"positive","2020"
"5284","graph",NA,NA,NA,"2020"
"5285","5",NA,NA,NA,"2020"
"5286","left",NA,NA,NA,"2020"
"5287","hand",NA,NA,NA,"2020"
"5288","panel",NA,NA,NA,"2020"
"5289","date",NA,NA,NA,"2020"
"5290","cumulative",NA,NA,NA,"2020"
"5291","amount",NA,NA,NA,"2020"
"5292","positive",NA,2,"positive","2020"
"5293","september",NA,NA,NA,"2020"
"5294","approached",NA,NA,NA,"2020"
"5295","pre",NA,NA,NA,"2020"
"5296","pandemic","fear",NA,NA,"2020"
"5297","pandemic","negative",NA,NA,"2020"
"5298","pandemic","sadness",NA,NA,"2020"
"5299","outbreak",NA,NA,"negative","2020"
"5300","levels",NA,NA,NA,"2020"
"5301","review",NA,NA,NA,"2020"
"5302","period",NA,NA,NA,"2020"
"5303","local",NA,NA,NA,"2020"
"5304","currency",NA,NA,NA,"2020"
"5305","eme",NA,NA,NA,"2020"
"5306","funds",NA,NA,NA,"2020"
"5307","china",NA,NA,NA,"2020"
"5308","booked",NA,NA,NA,"2020"
"5309","modest","positive",NA,"positive","2020"
"5310","modest","trust",NA,"positive","2020"
"5311","inflows",NA,NA,NA,"2020"
"5312","november",NA,NA,NA,"2020"
"5313","date",NA,NA,NA,"2020"
"5314","cumulative",NA,NA,NA,"2020"
"5315","portfolio",NA,NA,NA,"2020"
"5316","flows",NA,NA,NA,"2020"
"5317","remained",NA,NA,NA,"2020"
"5318","deep",NA,NA,NA,"2020"
"5319","negative","negative",-2,"negative","2020"
"5320","negative","sadness",-2,"negative","2020"
"5321","territory",NA,NA,NA,"2020"
"5322","centre",NA,NA,NA,"2020"
"5323","panel",NA,NA,NA,"2020"
"5324","hand",NA,NA,NA,"2020"
"5325","china",NA,NA,NA,"2020"
"5326","robust","positive",2,"positive","2020"
"5327","inflows",NA,NA,NA,"2020"
"5328","local",NA,NA,NA,"2020"
"5329","currency",NA,NA,NA,"2020"
"5330","bond",NA,NA,NA,"2020"
"5331","funds",NA,NA,NA,"2020"
"5332","attractive",NA,NA,"positive","2020"
"5333","yields",NA,NA,NA,"2020"
"5334","announced",NA,NA,NA,"2020"
"5335","inclusion","trust",NA,NA,"2020"
"5336","government","fear",NA,NA,"2020"
"5337","government","negative",NA,NA,"2020"
"5338","securities","trust",NA,NA,"2020"
"5339","major","positive",NA,NA,"2020"
"5340","bond",NA,NA,NA,"2020"
"5341","index",NA,NA,NA,"2020"
"5342","hand",NA,NA,NA,"2020"
"5343","panel",NA,NA,NA,"2020"
"5344","4eme",NA,NA,NA,"2020"
"5345","yields",NA,NA,NA,"2020"
"5346","remained",NA,NA,NA,"2020"
"5347","broadly",NA,NA,NA,"2020"
"5348","stable","positive",2,"positive","2020"
"5349","stable","trust",2,"positive","2020"
"5350","local",NA,NA,NA,"2020"
"5351","currency",NA,NA,NA,"2020"
"5352","dollar",NA,NA,NA,"2020"
"5353","denominated",NA,NA,NA,"2020"
"5354","segments",NA,NA,NA,"2020"
"5355","addition",NA,NA,NA,"2020"
"5356","improved","positive",2,"positive","2020"
"5357","sentiment",NA,NA,NA,"2020"
"5358","stemmed",NA,NA,NA,"2020"
"5359","eme",NA,NA,NA,"2020"
"5360","central",NA,NA,NA,"2020"
"5361","banks",NA,NA,NA,"2020"
"5362","accommodative",NA,NA,"positive","2020"
"5363","monetary","anticipation",NA,NA,"2020"
"5364","monetary","positive",NA,NA,"2020"
"5365","policy","trust",NA,NA,"2020"
"5366","built",NA,NA,NA,"2020"
"5367","global",NA,NA,NA,"2020"
"5368","easing",NA,NA,"positive","2020"
"5369","environment",NA,NA,NA,"2020"
"5370","soft",NA,NA,"positive","2020"
"5371","inflation","fear",NA,NA,"2020"
"5372","inflation","negative",NA,NA,"2020"
"5373","yields",NA,NA,NA,"2020"
"5374","step",NA,NA,NA,"2020"
"5375","wake",NA,NA,NA,"2020"
"5376","election",NA,NA,NA,"2020"
"5377","reflecting",NA,NA,NA,"2020"
"5378","investors",NA,NA,NA,"2020"
"5379","expectation","anticipation",NA,NA,"2020"
"5380","expectation","positive",NA,NA,"2020"
"5381","benign","joy",NA,NA,"2020"
"5382","benign","positive",NA,NA,"2020"
"5383","trade","trust",NA,NA,"2020"
"5384","outlook.the",NA,NA,NA,"2020"
"5385","dollar",NA,NA,NA,"2020"
"5386","weakened","negative",NA,NA,"2020"
"5387","news",NA,NA,NA,"2020"
"5388","vaccine","positive",NA,NA,"2020"
"5389","progress","anticipation",2,"positive","2020"
"5390","progress","joy",2,"positive","2020"
"5391","progress","positive",2,"positive","2020"
"5392","eme",NA,NA,NA,"2020"
"5393","currency",NA,NA,NA,"2020"
"5394","strength","positive",2,NA,"2020"
"5395","strength","trust",2,NA,"2020"
"5396","varied",NA,NA,NA,"2020"
"5397","differentiation",NA,NA,NA,"2020"
"5398","related","trust",NA,NA,"2020"
"5399","respective",NA,NA,NA,"2020"
"5400","economies",NA,NA,NA,"2020"
"5401","technology","positive",NA,NA,"2020"
"5402","intensity",NA,NA,NA,"2020"
"5403","involvement","anger",NA,NA,"2020"
"5404","global",NA,NA,NA,"2020"
"5405","chains.the",NA,NA,NA,"2020"
"5406","broad",NA,NA,NA,"2020"
"5407","dollar",NA,NA,NA,"2020"
"5408","performance",NA,NA,NA,"2020"
"5409","mirrored",NA,NA,NA,"2020"
"5410","market",NA,NA,NA,"2020"
"5411","sentiment",NA,NA,NA,"2020"
"5412","review",NA,NA,NA,"2020"
"5413","period",NA,NA,NA,"2020"
"5414","greenback",NA,NA,NA,"2020"
"5415","appreciated",NA,2,"positive","2020"
"5416","uncertainties",NA,NA,NA,"2020"
"5417","election",NA,NA,NA,"2020"
"5418","wave",NA,NA,NA,"2020"
"5419","covid",NA,NA,NA,"2020"
"5420","19",NA,NA,NA,"2020"
"5421","built",NA,NA,NA,"2020"
"5422","pattern",NA,NA,NA,"2020"
"5423","common",NA,NA,NA,"2020"
"5424","risk","anticipation",-2,"negative","2020"
"5425","risk","fear",-2,"negative","2020"
"5426","risk","negative",-2,"negative","2020"
"5427","environments",NA,NA,NA,"2020"
"5428","gain","anticipation",2,"positive","2020"
"5429","gain","joy",2,"positive","2020"
"5430","gain","positive",2,"positive","2020"
"5431","vanished","fear",NA,NA,"2020"
"5432","vanished","negative",NA,NA,"2020"
"5433","vanished","sadness",NA,NA,"2020"
"5434","vanished","surprise",NA,NA,"2020"
"5435","preliminary","anticipation",NA,NA,"2020"
"5436","election",NA,NA,NA,"2020"
"5437","results",NA,NA,NA,"2020"
"5438","positive",NA,2,"positive","2020"
"5439","news",NA,NA,NA,"2020"
"5440","vaccine","positive",NA,NA,"2020"
"5441","development",NA,NA,NA,"2020"
"5442","balance","positive",NA,NA,"2020"
"5443","dollar",NA,NA,NA,"2020"
"5444","depreciated","anger",NA,NA,"2020"
"5445","depreciated","disgust",NA,NA,"2020"
"5446","depreciated","fear",NA,NA,"2020"
"5447","depreciated","negative",NA,NA,"2020"
"5448","depreciated","sadness",NA,NA,"2020"
"5449","moderately",NA,NA,NA,"2020"
"5450","vis",NA,NA,NA,"2020"
"5451","à",NA,NA,NA,"2020"
"5452","vis",NA,NA,NA,"2020"
"5453","eme",NA,NA,NA,"2020"
"5454","ae",NA,NA,NA,"2020"
"5455","currencies",NA,NA,NA,"2020"
"5456","depreciation","fear",NA,NA,"2020"
"5457","depreciation","negative",NA,NA,"2020"
"5458","ae",NA,NA,NA,"2020"
"5459","currencies",NA,NA,NA,"2020"
"5460","earlier",NA,NA,NA,"2020"
"5461","quarters",NA,NA,NA,"2020"
"5462","graph",NA,NA,NA,"2020"
"5463","6",NA,NA,NA,"2020"
"5464","left",NA,NA,NA,"2020"
"5465","hand",NA,NA,NA,"2020"
"5466","panel",NA,NA,NA,"2020"
"5467","dollar",NA,NA,NA,"2020"
"5468","depreciation","fear",NA,NA,"2020"
"5469","depreciation","negative",NA,NA,"2020"
"5470","noticeable",NA,NA,NA,"2020"
"5471","vis",NA,NA,NA,"2020"
"5472","à",NA,NA,NA,"2020"
"5473","vis",NA,NA,NA,"2020"
"5474","chinese",NA,NA,NA,"2020"
"5475","currency",NA,NA,NA,"2020"
"5476","renminbi",NA,NA,NA,"2020"
"5477","continued",NA,NA,NA,"2020"
"5478","trend","positive",NA,NA,"2020"
"5479","appreciation","joy",2,NA,"2020"
"5480","appreciation","positive",2,NA,"2020"
"5481","appreciation","trust",2,NA,"2020"
"5482","begun","anticipation",NA,NA,"2020"
"5483","strong",NA,2,"positive","2020"
"5484","performance",NA,NA,NA,"2020"
"5485","reflect",NA,NA,NA,"2020"
"5486","successful","anticipation",3,"positive","2020"
"5487","successful","joy",3,"positive","2020"
"5488","successful","positive",3,"positive","2020"
"5489","successful","trust",3,"positive","2020"
"5490","pandemic","fear",NA,NA,"2020"
"5491","pandemic","negative",NA,NA,"2020"
"5492","pandemic","sadness",NA,NA,"2020"
"5493","containment",NA,NA,NA,"2020"
"5494","policies",NA,NA,NA,"2020"
"5495","faster",NA,NA,"positive","2020"
"5496","economic",NA,NA,NA,"2020"
"5497","recovery","positive",NA,"positive","2020"
"5498","china",NA,NA,NA,"2020"
"5499","currency",NA,NA,NA,"2020"
"5500","benefited",NA,NA,NA,"2020"
"5501","strong",NA,2,"positive","2020"
"5502","portfolio",NA,NA,NA,"2020"
"5503","inflows",NA,NA,NA,"2020"
"5504","bond",NA,NA,NA,"2020"
"5505","funds",NA,NA,NA,"2020"
"5506","discussed",NA,NA,NA,"2020"
"5507","equity","positive",NA,NA,"2020"
"5508","funds",NA,NA,NA,"2020"
"5509","graph",NA,NA,NA,"2020"
"5510","6",NA,NA,NA,"2020"
"5511","hand",NA,NA,NA,"2020"
"5512","panel",NA,NA,NA,"2020"
"5513","stood",NA,NA,NA,"2020"
"5514","contrast",NA,NA,NA,"2020"
"5515","emes",NA,NA,NA,"2020"
"5516","witnessed",NA,NA,NA,"2020"
"5517","limited","anger",-1,"negative","2020"
"5518","limited","negative",-1,"negative","2020"
"5519","limited","sadness",-1,"negative","2020"
"5520","equity","positive",NA,NA,"2020"
"5521","flow","positive",NA,NA,"2020"
"5522","recovery","positive",NA,"positive","2020"
"5523","renminbi",NA,NA,NA,"2020"
"5524","experienced","positive",NA,NA,"2020"
"5525","experienced","trust",NA,NA,"2020"
"5526","volatility","anger",NA,"negative","2020"
"5527","volatility","anticipation",NA,"negative","2020"
"5528","volatility","fear",NA,"negative","2020"
"5529","volatility","negative",NA,"negative","2020"
"5530","volatility","surprise",NA,"negative","2020"
"5531","heels",NA,NA,NA,"2020"
"5532","unexpected","anticipation",NA,"negative","2020"
"5533","unexpected","fear",NA,"negative","2020"
"5534","unexpected","joy",NA,"negative","2020"
"5535","unexpected","negative",NA,"negative","2020"
"5536","unexpected","positive",NA,"negative","2020"
"5537","unexpected","surprise",NA,"negative","2020"
"5538","halting","fear",NA,NA,"2020"
"5539","halting","negative",NA,NA,"2020"
"5540","halting","sadness",NA,NA,"2020"
"5541","initial",NA,NA,NA,"2020"
"5542","share","anticipation",1,NA,"2020"
"5543","share","joy",1,NA,"2020"
"5544","share","positive",1,NA,"2020"
"5545","share","trust",1,NA,"2020"
"5546","offering","trust",NA,NA,"2020"
"5547","fintech",NA,NA,NA,"2020"
"5548","company",NA,NA,NA,"2020"
"5549","defaults",NA,NA,NA,"2020"
"5550","highly",NA,NA,NA,"2020"
"5551","rated",NA,NA,NA,"2020"
"5552","corporates.currency",NA,NA,NA,"2020"
"5553","strength","positive",2,NA,"2020"
"5554","strength","trust",2,NA,"2020"
"5555","differed",NA,NA,NA,"2020"
"5556","emes",NA,NA,NA,"2020"
"5557","review",NA,NA,NA,"2020"
"5558","period",NA,NA,NA,"2020"
"5559","confirming",NA,NA,NA,"2020"
"5560","pattern",NA,NA,NA,"2020"
"5561","earlier",NA,NA,NA,"2020"
"5562","differentiation",NA,NA,NA,"2020"
"5563","reflect",NA,NA,NA,"2020"
"5564","considerable","positive",NA,NA,"2020"
"5565","extent",NA,NA,NA,"2020"
"5566","sectoral",NA,NA,NA,"2020"
"5567","composition",NA,NA,NA,"2020"
"5568","respective",NA,NA,NA,"2020"
"5569","economies",NA,NA,NA,"2020"
"5570","echoed",NA,NA,NA,"2020"
"5571","tech",NA,NA,NA,"2020"
"5572","theme",NA,NA,NA,"2020"
"5573","driving",NA,NA,NA,"2020"
"5574","equity","positive",NA,NA,"2020"
"5575","valuations",NA,NA,NA,"2020"
"5576","pandemic","fear",NA,NA,"2020"
"5577","pandemic","negative",NA,NA,"2020"
"5578","pandemic","sadness",NA,NA,"2020"
"5579","declared",NA,NA,NA,"2020"
"5580","currencies",NA,NA,NA,"2020"
"5581","jurisdictions",NA,NA,NA,"2020"
"5582","heavier",NA,NA,NA,"2020"
"5583","weight","anticipation",NA,NA,"2020"
"5584","weight","disgust",NA,NA,"2020"
"5585","weight","fear",NA,NA,"2020"
"5586","weight","joy",NA,NA,"2020"
"5587","weight","negative",NA,NA,"2020"
"5588","weight","positive",NA,NA,"2020"
"5589","weight","sadness",NA,NA,"2020"
"5590","weight","surprise",NA,NA,"2020"
"5591","weight","trust",NA,NA,"2020"
"5592","technology","positive",NA,NA,"2020"
"5593","companies",NA,NA,NA,"2020"
"5594","chinese",NA,NA,NA,"2020"
"5595","taipei",NA,NA,NA,"2020"
"5596","korea",NA,NA,NA,"2020"
